cell_id,amplified_quantity_ng,percent_cdna_longer_than_400bp,normalized_marker_sum,number_genes,post_patch,transgenic_line,cell_depth,structure,reporter_status,rna_amp_pass_fail,sample_id,class,normalized_marker_sum_bin,total_reads,percent_reads_aligned_to_introns,Malat1,recording_duration,retrieval_duration,extraction_duration,endpipetter,initial_access_resistance_mohm,cell_health,cell_number_in_slice,total_cells_in_slice,slice_name,dataset,percent_reads_Malat1,Ramp total count,Subthreshold Long Square total count,Suprathreshold Long Square total count,Ramp additional count,Subthreshold Long Square additional count,Suprathreshold Long Square additional count,Gouwens_etal_2020,morphology_quality,mapping_quality
899711102,20.1100032603576,63.4,1.0834038230950842,9897.0,nucleus+,Rbp4-Cre_KL100,38.1,VISp5,tdt+,Pass,PES4_190703_656_A01,excitatory,1.1,1009268.0,48.29707654,30920.01414771868,3.5408999999364217,0.9,2.6833333333333336,2201.836305299142,14.238328,4.0,2.0,2.0,Rbp4-Cre_KL100;Ai14-471972.03.01,mature,3.092001414771868,4.0,11.0,3.0,1.0,6.0,0.0,False,high quality,moderately consistent
764354181,2.26913165238291,53.400000000000006,0.08596672561711236,3188.0,nucleus+,Slc32a1-IRES-Cre,79.7,VISp,tdt+,Fail,PBS4_181016_501_A01,inhibitory,0.1,1259338.0,8.3620025,150.97554037324332,1.5959499994913735,1.3,,550.5850879999999,16.069813,4.0,1.0,1.0,Slc32a1-IRES-Cre;Ai14-418814.03.02,mature,0.015097554037324332,3.0,3.0,3.0,0.0,0.0,0.0,False,not assessed,inconsistent
697795393,24.8888515565717,73.0,0.9088389563947106,10653.0,nucleus-,Pvalb-IRES-Cre,40.0,VISp6a,tdt+,Pass,PBS4_180514_505_A01,inhibitory,1.0,1188491.0,27.34098049,13233.862158041346,6.762166666984558,1.0166666666666666,0.2333333333333334,5.476672553543127,9.299657,4.0,1.0,3.0,Pvalb-IRES-Cre;Ai14-389352.04.01,early,1.3233862158041347,,,,,,,True,failed,highly consistent
1041329016,13.4891261619138,56.3,0.5761265952993747,7969.0,nucleus+,Slc17a8-iCre,37.0,VISpl5,tdt+,Pass,P8S4_200806_352_A01,other,0.6000000000000001,,,19862.808587096897,7.249966669082641,1.3333333333333333,2.599999999999998,1609.6583679999999,17.863712,3.0,1.0,1.0,Slc17a8-iCre;Ai14-537917.03.02,mature,,4.0,16.0,18.0,1.0,11.0,15.0,False,medium quality,highly consistent
694126170,4.73232169399644,58.9,1.3286929704839543,7766.0,nucleus-,Vip-IRES-Cre,47.7,VISp2/3,tdt+,Pass,P2S4_180504_051_A01,inhibitory,,1544639.0,17.96591065,4259.04420045045,6.595500000317892,0.4333333333333333,2.6166666666666663,8.141866424554165,19.069822,4.0,1.0,3.0,Vip-IRES-Cre;Ai14-387150.03.01,early,0.42590442004504503,,,,,,,True,failed,moderately consistent
891449886,28.7514686570525,51.5,0.8888156282186248,8220.0,nucleus+,Ndnf-IRES2-dgCre,37.7,VISp1,tdt+,Pass,P8S4_190620_351_A01,inhibitory,0.9,1544812.0,49.28379007,22549.211728587183,2.852850000063578,3.7666666666666666,1.0666666666666664,1436.265826456206,11.569509,3.0,1.0,2.0,Ndnf-IRES2-dgCre;Ai14-470196.04.02,mature,2.254921172858719,3.0,5.0,3.0,0.0,0.0,0.0,True,failed,highly consistent
914449324,12.2145910548844,52.800000000000004,0.2935633482281598,6067.0,nucleus+,Pvalb-IRES-Cre,59.8,VISp,tdt-,Pass,PES4_190730_655_A01,excitatory,0.30000000000000004,1614514.0,9.849522246,11903.20098632621,,,,3815.5799039999997,14.278972,5.0,1.0,1.0,Pvalb-IRES-Cre;Ai14-478338.05.02,mature,1.190320098632621,,,,,,,False,not assessed,inconsistent
728098342,2.46532436831409,38.7,0.14060590333993594,2348.0,nucleus-,Sst-IRES-Cre,45.4,VISp,tdt+,Fail,PAS4_180731_453_A01,inhibitory,0.20000000000000004,1103133.0,8.403166302,1359.4303531992095,2.487166666984558,1.95,6.233333333333333,2615.8464,12.159136,3.0,2.0,4.0,Sst-IRES-Cre;Ai14-405115.03.02,mature,0.13594303531992094,,,,,,,False,not assessed,inconsistent
973359032,19.6682340688663,52.400000000000006,0.7539259455036778,10204.0,nucleus+,Glt25d2-Cre_NF107,65.9,VISpm5,tdt+,Pass,PFS4_191028_702_A01,excitatory,0.8,637802.0,55.45534685,41036.909243252994,3.032383330663045,1.900000000000002,4.183333333333333,,25.335542,2.0,2.0,3.0,Glt25d2-Cre_NF107;Ai14-494559.04.01,mature,4.103690924325299,3.0,5.0,3.0,0.0,0.0,0.0,False,medium quality,highly consistent
833872706,23.8532373079408,55.1,0.7702568146941676,9742.0,nucleus+,Htr3a-Cre_NO152,49.8,VISp5,tdt+,Pass,P8S4_190307_351_A01,excitatory,0.8,1262404.0,49.28398616,23450.514086808835,8.07336666584015,1.4166666666666667,2.500000000000004,1226.994039476736,16.263519,3.0,1.0,2.0,Htr3a-Cre_NO152;Ai14-446681.04.02,mature,2.3450514086808836,3.0,5.0,3.0,0.0,0.0,0.0,False,high quality,highly consistent
704070516,10.0065009470568,52.2,0.8571566580913961,7997.0,nucleus+,Sst-IRES-Cre,58.6,VISp6a,tdt+,Pass,PBS4_180531_502_A01,inhibitory,0.9,1267721.0,43.21029287,35117.215896979,4.945500000317892,0.6666666666666666,,12.684096326737459,11.867687,3.0,1.0,2.0,Sst-IRES-Cre;Ai14-392699.04.01,early,3.5117215896979004,,,,,,,True,failed,highly consistent
844919153,10.988227358214,53.400000000000006,1.0964226788396263,7824.0,nucleus+,Vip-IRES-Cre,33.8,VISp6a,tdt+,Pass,P8S4_190402_354_A01,inhibitory,1.1,1306799.0,51.44802611,16601.67200981784,3.932833337783813,0.7333333333333333,1.9833333333333332,1197.0075499039438,11.898893,3.0,3.0,4.0,Vip-IRES-Cre;Ai14-453368.04.02,mature,1.6601672009817838,5.0,5.0,8.0,2.0,0.0,5.0,True,insufficient axon,highly consistent
880847320,20.6454486719348,72.7,0.9565661135238003,10455.0,nucleus+,Rbp4-Cre_KL100,40.1,VISp5,tdt+,Pass,PES4_190604_652_A01,excitatory,1.0,665808.0,18.94070973,14526.72009871323,13.69116666316986,0.8,2.4000000000000004,,13.161275,3.0,2.0,3.0,Rbp4-Cre_KL100;Ai14-465764.03.01,mature,1.4526720098713228,6.0,6.0,3.0,3.0,1.0,0.0,False,failed,highly consistent
709153201,23.6004545444619,57.9,0.8669963822139688,9494.0,nucleus+,Gad2-IRES-Cre,45.6,VISp6a,tdt+,Pass,P8S4_180613_351_A01,inhibitory,0.9,1535436.0,30.99740118,23681.38139457392,3.3538333336512247,1.4333333333333331,2.4333333333333336,,10.794260999999999,3.0,1.0,3.0,Gad2-IRES-Cre;Ai14-393692.04.02,early,2.3681381394573924,,,,,,,True,high quality,highly consistent
950813578,6.72547127252683,31.3,0.3330756666681937,2913.0,nucleus+,Slc17a6-IRES-Cre,31.1,VISp,tdt+,Pass,PES4_190919_655_A01,excitatory,0.4,737390.0,22.64583333,12608.92803197546,4.80649999777476,2.083333333333333,1.9666666666666663,3366.0590079999997,15.631184999999999,4.0,2.0,2.0,Slc17a6-IRES-Cre;Ai14-487221.03.02,mature,1.260892803197546,3.0,5.0,4.0,0.0,0.0,1.0,False,not assessed,inconsistent
963055521,18.9410592917682,70.19999999999999,0.9036520286913505,7948.0,nucleus+,Slc17a6-IRES-Cre,76.5,VISp2/3,tdt+,Pass,PES4_191008_652_A01,excitatory,1.0,130185.0,49.53227396,38932.095397505014,4.751683338483175,1.3000000000000018,2.1,3889.7927523414965,14.884025,4.0,2.0,2.0,Slc17a6-IRES-Cre;Ai14-490922.04.02,mature,3.8932095397505013,3.0,5.0,3.0,0.0,0.0,0.0,False,high quality,highly consistent
851887346,23.2624098700289,61.4,1.0590787552897474,10527.0,nucleus+,Sst-IRES-Cre,62.5,VISp6a,tdt+,Pass,PFS4_190415_706_A01,inhibitory,1.1,1268727.0,47.14077322,21331.166168367843,4.283533326784769,2.066666666666667,3.1,1441.4415789080094,17.631505999999998,4.0,1.0,1.0,Sst-IRES-Cre;Ai14-457150.04.02,mature,2.133116616836784,3.0,7.0,3.0,0.0,2.0,0.0,True,insufficient axon,highly consistent
1036287433,7.88815296410771,36.6,0.6895447513760993,5669.0,nucleus+,Chrna2-Cre_OE25;Sst-IRES-FlpO,42.0,VISp,tdt+,Fail,PES4_200714_655_A01,inhibitory,0.7000000000000001,,,15156.105556720811,7.548033332824707,1.0333333333333334,1.1166666666666665,,10.965653,3.0,1.0,2.0,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-533972.05.02,mature,,3.0,13.0,3.0,0.0,8.0,0.0,False,not assessed,highly consistent
661519655,6.06596252126912,43.1,0.1818231691532419,2492.0,nucleus-,Oxtr-T2A-Cre,43.6,VISp,tdt+,Pass,P9S4_180207_404_A01,excitatory,0.20000000000000004,997788.0,16.29009014,6389.169252239792,4.353833333651225,1.3333333333333333,5.3500000000000005,473.276768,19.673686,2.0,1.0,2.0,Oxtr-T2A-Cre;Ai14-374539.04.01,early,0.6389169252239791,,,,,,,False,not assessed,inconsistent
753722052,12.2360246978419,42.5,0.8321073124515702,9021.0,nucleus+,Sst-IRES-Cre,63.9,VISp6a,tdt+,Fail,PAS4_180914_452_A01,inhibitory,0.9,1912897.0,39.83069774,26427.910963473925,3.950083335240682,0.35,6.383333333333334,1440.5761831582006,11.118791,4.0,3.0,3.0,Sst-IRES-Cre;Ai14-412554.03.02,mature,2.6427910963473926,3.0,4.0,3.0,0.0,1.0,0.0,True,not assessed,inconsistent
817981788,15.6183896632252,58.5,0.7457955057653272,10660.0,nucleus+,Pvalb-IRES-Cre,51.6,VISl4,tdt+,Pass,PES4_190204_652_A01,inhibitory,0.8,1336304.0,35.57834275,22022.320928670077,8.635266669591267,1.3333333333333333,2.5166666666666666,8695.652282080253,12.315908,4.0,2.0,3.0,Pvalb-IRES-Cre;Ai14-440449.04.01,mature,2.202232092867008,4.0,5.0,3.0,1.0,0.0,0.0,True,high quality,moderately consistent
838643565,44.3839549381162,38.800000000000004,0.7067732149293973,9998.0,nucleus+,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,56.4,VISp5,tdt+,Pass,PFS4_190318_705_A01,inhibitory,0.8,1072437.0,37.67937371,10272.765016009873,8.28431666692098,2.1,4.883333333333335,1205.4244878496052,9.543227,3.0,4.0,4.0,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-449853.04.01,mature,1.0272765016009873,3.0,8.0,3.0,0.0,3.0,0.0,True,insufficient axon,highly consistent
839580927,15.5529448288909,48.699999999999996,0.7447573820660291,8939.0,nucleus+,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,94.7,VISp6a,tdt+,Pass,PFS4_190320_705_A01,inhibitory,0.8,1221832.0,31.3124127,27281.38233190675,9.73733333746592,1.5333333333333334,4.216666666666667,1196.4111184108888,19.875543999999998,3.0,1.0,1.0,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-449860.06.01,mature,2.7281382331906747,3.0,7.0,3.0,0.0,2.0,0.0,True,failed,highly consistent
907462719,23.6129750987928,63.0,0.8687659447495469,8938.0,nucleus+,Vip-IRES-Cre,50.8,VISp6a,tdt-,Pass,PES4_190716_656_A01,excitatory,0.9,1563642.0,44.73239513,24494.3290758007,2.8124500036239626,0.7333333333333333,4.55,3797.471650500064,17.844064,4.0,1.0,2.0,Vip-IRES-Cre;Ai14-474665.03.02,mature,2.4494329075800696,3.0,5.0,3.0,0.0,0.0,0.0,False,failed,highly consistent
832036433,10.9979577081677,62.1,0.7562889644900113,8882.0,nucleus+,Sst-IRES-Cre;Th-P2A-FlpO,44.3,VISpm6a,tdt+,Pass,PFS4_190304_704_A01,inhibitory,0.8,1208999.0,53.22083099,21220.420109566832,7.916666666666667,1.15,3.066666666666667,1609.6582000338333,9.618912,5.0,1.0,1.0,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-445996.05.01,mature,2.122042010956683,3.0,5.0,3.0,0.0,0.0,0.0,True,insufficient axon,highly consistent
837663732,11.7788413000774,62.1,0.9242896330573886,8404.0,nucleus+,Calb1-IRES2-Cre-neo,56.6,VISpl6a,tdt+,Pass,PES4_190315_653_A01,inhibitory,1.0,837251.0,42.68323211,26210.532456127905,11.789516671498616,1.3,1.9166666666666667,3732.504066834917,11.300701,4.0,1.0,1.0,Calb1-IRES2-Cre-neo;Ai14-448133.03.02,mature,2.6210532456127904,8.0,6.0,3.0,5.0,1.0,0.0,True,failed,moderately consistent
908537533,33.9748474768912,68.89999999999999,0.8360513214829182,10390.0,nucleus+,Rbp4-Cre_KL100,43.8,VISp5,tdt+,Pass,PAS4_190718_451_A01,excitatory,0.9,1504741.0,43.61207929,23968.751500468778,7.283250006039937,1.1166666666666667,4.483333333333336,1970.443241447375,12.82034,2.0,1.0,4.0,Rbp4-Cre_KL100;Ai14-475349.04.02,mature,2.3968751500468777,8.0,9.0,3.0,5.0,4.0,0.0,False,high quality,highly consistent
704276233,25.7714447254381,63.9,0.6950669547541546,11294.0,nucleus+,Th-P2A-FlpO,43.9,VISp5,tdt+,Pass,P8S4_180531_356_A01,inhibitory,0.7000000000000001,1165571.0,39.11483316,22277.369862890304,2.3538333336512247,1.25,1.3166666666666669,1564.4922002258465,12.307224999999999,4.0,3.0,3.0,Th-P2A-FlpO;Ai65F-391840.04.02,early,2.22773698628903,,,,,,,True,medium quality,highly consistent
843276148,80.0078172883223,64.4,0.68648462602311,7343.0,nucleus+,Calb2-IRES-Cre;Sst-IRES-FlpO,45.9,VISp5,tdt+,Fail,PAS4_190329_452_A01,inhibitory,0.7000000000000001,1270991.0,41.0437144,17465.533824943894,3.775516668955485,1.4666666666666666,2.3500000000000005,3.9876585005266416,12.100083,3.0,3.0,3.0,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-451770.03.02,mature,1.7465533824943893,4.0,6.0,3.0,1.0,1.0,0.0,True,not assessed,highly consistent
639636584,13.7800244942881,70.19999999999999,0.95266797934736,6368.0,nucleus+,Nos1-CreERT2;Sst-IRES-FlpO,36.7,VISp4,tdt-,Pass,P2S4_171002_052_A01,excitatory,1.0,1559556.0,47.81943028,43011.42736742952,9.303833333651223,,,1084.4503688725245,27.441945999999998,,2.0,2.0,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350934.04.01,early,4.3011427367429516,,,,,,,False,high quality,highly consistent
799810267,19.9225510555518,77.0,1.3294628818948155,9972.0,nucleus+,Sncg-IRES2-FlpO-neo,40.9,VISp4,tdt+,Pass,P8S4_181220_352_A01,inhibitory,,1469656.0,44.86196587,13540.42214257268,5.605133326848348,2.9833333333333334,5.3500000000000005,988.0611115497987,14.034835,4.0,2.0,2.0,Sncg-IRES2-FlpO-neo;Ai65F-432548.05.02,mature,1.354042214257268,4.0,5.0,3.0,1.0,0.0,0.0,True,high quality,moderately consistent
709464905,26.4803171561097,50.4,0.6978768406025869,10160.0,nucleus+,Slc32a1-IRES-Cre,36.7,VISpm5,tdt+,Pass,P8S4_180613_360_A01,inhibitory,0.7000000000000001,1092462.0,27.96531956,20624.869818787753,7.578833333651224,1.4,1.7333333333333352,1266.3335511164303,11.933992,4.0,4.0,4.0,Slc32a1-IRES-Cre;Ai14-393923.04.02,early,2.0624869818787754,,,,,,,True,high quality,highly consistent
812962736,7.55585001065452,63.800000000000004,1.2234109136655924,8118.0,nucleus+,Vip-IRES-Cre,47.1,VISp2/3,tdt+,Pass,PES4_190124_652_A01,inhibitory,,1042981.0,39.66094036,33385.95645008204,6.524416669209798,,,6091.3720829179765,7.051143499999999,5.0,2.0,2.0,Vip-IRES-Cre;Ai14-437762.04.02,mature,3.3385956450082044,3.0,5.0,3.0,0.0,0.0,0.0,True,high quality,highly consistent
844962386,13.6397729437045,57.49999999999999,0.7320587435403553,8441.0,nucleus+,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,44.9,VISp6a,tdt+,Pass,PFS4_190402_707_A01,inhibitory,0.8,1867190.0,53.84314904,15633.073232913443,7.56568333307902,1.3333333333333333,2.0166666666666684,1807.2298770897112,12.750855,5.0,1.0,2.0,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-454284.03.01,mature,1.5633073232913444,3.0,5.0,3.0,0.0,0.0,0.0,True,insufficient axon,highly consistent
907087713,19.4386130871628,69.1,0.7357167205296279,9385.0,nucleus+,Rbp4-Cre_KL100,38.2,VISp5,tdt+,Pass,P1S4_190716_001_A01,excitatory,0.8,1380227.0,46.86710462,20054.042811118856,4.261650005976359,0.9666666666666668,1.233333333333332,1766.0044644586449,9.548515,4.0,1.0,4.0,Rbp4-Cre_KL100;Ai14-475348.04.01,mature,2.0054042811118857,3.0,5.0,3.0,0.0,0.0,0.0,False,failed,highly consistent
972517935,15.3864547954692,56.89999999999999,0.8866875007500049,9226.0,nucleus+,Slc17a6-IRES-Cre,60.0,VISli5,tdt+,Pass,PES4_191024_653_A01,excitatory,0.9,476488.0,39.45563447,32072.26606258246,8.466133332252502,1.2333333333333334,6.233333333333333,1995.0123554315574,10.353581,4.0,2.0,2.0,Slc17a6-IRES-Cre;Ai14-493713.03.02,mature,3.207226606258246,3.0,5.0,3.0,0.0,0.0,0.0,False,high quality,highly consistent
651117927,12.6617381812245,59.199999999999996,0.8077643050877283,10694.0,nucleus+,Tac1-IRES2-Cre;Sst-IRES-FlpO,59.0,VISpl2/3,tdt+,Pass,P9S4_171201_408_A01,excitatory,0.9,1048229.0,8.279716699,8719.254540077492,3.0038333336512246,0.5833333333333334,1.6999999999999995,3444.1278843093505,12.795988,3.0,1.0,1.0,Tac1-IRES2-Cre;Sst-IRES-FlpO;Ai65-360614.03.01,early,0.8719254540077492,,,,,,,False,not assessed,highly consistent
797771399,7.9949721354264,66.4,1.122454532081096,7428.0,nucleus+,Vip-IRES-Cre,24.3,VISl4,tdt+,Pass,PFS4_181218_703_A01,inhibitory,1.2,1533942.0,38.78398692,24129.22993736764,11.285616660118103,1.5666666666666669,1.8,1372.2129315761035,10.571959999999999,3.0,3.0,3.0,Vip-IRES-Cre;Ai14-431135.04.01,mature,2.4129229937367636,6.0,7.0,5.0,3.0,2.0,2.0,True,high quality,moderately consistent
759772525,3.48453277662733,33.1,0.7757178143236396,5556.0,nucleus+,Vip-IRES-Cre,71.3,VISp2/3,tdt+,Fail,PAS4_181001_453_A01,inhibitory,0.8,1300282.0,17.1012126,15633.131805635501,2.6506500005722047,0.75,3.1166666666666667,2402.4024113466726,15.396528,2.0,1.0,2.0,Vip-IRES-Cre;Ai14-417227.04.02,mature,1.56331318056355,3.0,3.0,4.0,0.0,0.0,1.0,True,not assessed,highly consistent
959190247,13.1908212145183,58.8,0.7537583595486316,8181.0,nucleus+,Slc17a8-iCre,48.9,VISp5,tdt+,Pass,P8S4_191001_355_A01,other,0.8,580724.0,43.21492883,19198.116717514393,10.132599997520447,1.5166666666666666,0.8166666666666669,1004.1841320734297,11.180221,2.0,2.0,2.0,Slc17a8-iCre;Ai14-490006.03.02,mature,1.9198116717514393,6.0,62.0,3.0,3.0,57.0,0.0,False,high quality,highly consistent
707402209,13.9795592190059,48.699999999999996,0.8313518693775361,8910.0,nucleus+,Sst-IRES-Cre,50.5,VISp5,tdt+,Pass,PBS4_180608_505_A01,inhibitory,0.9,1402037.0,28.78663199,22283.884098976232,1.787166666984558,1.2,,2.9473497964378805,11.409051999999999,2.0,2.0,2.0,Sst-IRES-Cre;Ai14-394303.05.02,early,2.228388409897623,,,,,,,False,failed,highly consistent
756074718,22.9837527007039,56.8,0.8870106449684767,10298.0,nucleus+,Sst-IRES-Cre,98.7,VISpm4,tdt+,Pass,PXS4_180920_654_A01,inhibitory,0.9,1539762.0,25.85851017,18510.803754929733,2.7222166697184247,1.05,2.400000000000002,1255.886999692309,8.116076,4.0,4.0,4.0,Sst-IRES-Cre;Ai167-415616.05.02,mature,1.8510803754929732,3.0,5.0,5.0,0.0,2.0,2.0,True,not assessed,moderately consistent
723949579,13.8154724045089,53.0,0.8422506597901454,9045.0,nucleus+,Npr3-IRES2-Cre;Sst-IRES-FlpO,62.3,VISp5,tdt+,Pass,P9S4_180723_406_A01,inhibitory,0.9,1152995.0,49.19468749,17281.4713032449,3.7871666669845583,0.55,1.7833333333333334,117.72399504573444,10.577335999999999,2.0,4.0,4.0,Npr3-IRES2-Cre;Sst-IRES-FlpO;Ai65-402909.04.01,mature,1.7281471303244897,,,,,,,False,high quality,moderately consistent
896676603,5.36223475088838,44.7,0.6817122702701907,6273.0,nucleus+,Sst-IRES-Cre,54.7,VISp4,tdt-,Fail,PAS4_190628_453_A01,inhibitory,0.7000000000000001,1155145.0,35.24772567,61004.62922105534,10.433316667874657,1.65,4.416666666666666,1394.5381428041735,11.483936,3.0,3.0,3.0,Sst-IRES-Cre;Ai14-471296.04.02,mature,6.1004629221055335,7.0,5.0,3.0,4.0,0.0,0.0,True,not assessed,highly consistent
1062768390,6.62167256525706,57.99999999999999,0.8618122410276519,6895.0,nucleus+,Sst-IRES-Cre;Th-P2A-FlpO,38.0,VISp,tdt+,Pass,PAS4_201111_451_A01,inhibitory,0.9,,,35329.15326158801,7.0535666624705,0.9,2.1,1044.614087688216,6.8779135,2.0,1.0,1.0,Sst-IRES-Cre;Th-P2A-FlpO;Ai65-553116.05.02,mature,,5.0,10.0,3.0,2.0,5.0,0.0,False,not assessed,highly consistent
701698034,15.2243179588626,56.39999999999999,0.9084116815820955,8717.0,nucleus-,Htr3a-Cre_NO152,61.0,VISp5,tdt+,Pass,P9S4_180524_404_A01,inhibitory,1.0,545729.0,33.41897272,13543.837519651932,5.3,0.3833333333333333,1.3833333333333333,1465.3595145728757,14.427871999999999,3.0,2.0,3.0,Htr3a-Cre_NO152;Ai14-390983.03.01,early,1.3543837519651931,,,,,,,False,insufficient axon,highly consistent
729233190,10.229218676238,52.5,0.949263814037418,8151.0,nucleus+,Sst-IRES-Cre,57.0,VISp5,tdt+,Pass,P9S4_180802_405_A01,inhibitory,1.0,1667288.0,34.03213102,30440.898964642736,6.162166666984558,0.5166666666666667,0.9333333333333332,3114.088229363201,8.735911,3.0,4.0,5.0,Sst-IRES-Cre;Ai14-405118.04.01,mature,3.044089896464274,,,,,,,True,insufficient axon,highly consistent
847087757,9.80222484075468,44.4,0.7961899287312968,7076.0,nucleus+,Calb2-IRES-Cre;Sst-IRES-FlpO,46.4,VISp5,tdt+,Pass,P8S4_190405_357_A01,inhibitory,0.8,1315388.0,29.91533829,12019.675992453533,5.537399999300638,4.183333333333334,2.033333333333333,50.40859001950625,10.251007,3.0,2.0,2.0,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-453902.03.02,mature,1.2019675992453533,9.0,7.0,3.0,6.0,2.0,0.0,True,failed,highly consistent
740410280,15.484969495304,77.8,0.904378179278311,9277.0,nucleus+,Oxtr-T2A-Cre,49.9,VISp6a,tdt+,Pass,PES4_180821_655_A01,excitatory,1.0,1304439.0,52.68829752,36742.44227129107,2.13456666469574,1.1666666666666676,3.3666666666666663,1431.980991336905,10.087556,4.0,2.0,2.0,Oxtr-T2A-Cre;Ai14-408893.02.01,mature,3.674244227129106,3.0,3.0,3.0,0.0,0.0,0.0,False,high quality,moderately consistent
639689999,11.1256483024803,75.1,0.9075922893681357,6613.0,nucleus+,Gad2-IRES-Cre,45.1,VISl2/3,tdt+,Pass,P9S4_171002_402_A01,inhibitory,1.0,1525021.0,38.25902497,29821.169725103475,2.7705000003178912,0.2833333333333333,1.85,1814.099364600935,10.922846999999999,,1.0,1.0,Gad2-IRES-Cre;Ai14-350672.03.01,early,2.9821169725103474,,,,,,,True,failed,highly consistent
803616943,17.2578271192296,75.7,0.8952739280482107,9511.0,nucleus+,Sst-IRES-Cre,49.2,VISp2/3,tdt+,Pass,P8S4_190104_358_A01,inhibitory,0.9,1526241.0,49.91210965,37692.345415087075,5.241683332125346,2.566666666666667,3.2999999999999994,1897.233840214747,13.696926999999999,2.0,1.0,1.0,Sst-IRES-Cre;Ai14-434644.03.02,mature,3.7692345415087076,5.0,8.0,8.0,2.0,3.0,5.0,True,insufficient axon,highly consistent
656971837,11.6941130675325,72.1,0.8100139714745158,5597.0,nucleus+,Vip-IRES-Cre,62.2,VISp2/3,tdt+,Pass,P9S4_180110_402_A01,inhibitory,0.9,1322259.0,30.56812181,26325.270392867675,4.353833333651225,0.5166666666666667,2.3000000000000003,7.997710793403685,19.515197999999998,2.0,1.0,2.0,Vip-IRES-Cre;Ai14-366689.05.01,early,2.6325270392867677,,,,,,,True,failed,highly consistent
673643261,21.7890483118391,63.2,0.8940569934897173,8557.0,nucleus+,Chrna2-Cre_OE25,83.7,VISp5,tdt+,Pass,PBS4_180316_501_A01,excitatory,0.9,1353993.0,52.09732721,29634.71614466049,1.387166666984558,3.183333333333333,,609.228022060065,7.4403505,2.0,1.0,1.0,Chrna2-Cre_OE25;Ai14-379153.05.02,early,2.9634716144660493,,,,,,,False,high quality,highly consistent
922799847,7.26224217144429,38.6,0.5781411622883411,3221.0,nucleus+,Sncg-IRES2-FlpO-neo,38.5,VISp,tdt+,Fail,PES4_190813_651_A01,inhibitory,0.6000000000000001,664524.0,32.6152044,23620.851709926974,5.2850500027338665,0.85,2.9166666666666647,3080.872242253866,15.700237,3.0,1.0,3.0,Sncg-IRES2-FlpO-neo;Ai65F-480221.03.02,mature,2.3620851709926973,3.0,5.0,3.0,0.0,0.0,0.0,False,not assessed,inconsistent
788362658,8.26061975540324,73.0,0.7519005626712674,6543.0,nucleus+,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO,74.4,VISp,tdt+,Pass,PBS4_181129_502_A01,inhibitory,0.8,1663279.0,48.5896495,24847.70747220814,9.30191666285197,0.8,0.2833333333333332,606.2137808494748,10.072038,4.0,2.0,4.0,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427597.03.02,mature,2.484770747220814,3.0,5.0,4.0,0.0,0.0,1.0,False,not assessed,highly consistent
658370407,7.07541632212768,51.1,0.5265582140971304,4463.0,nucleus-,Htr3a-Cre_NO152,49.9,VISp2/3,tdt+,Pass,P9S4_180124_403_A01,inhibitory,0.6000000000000001,1328142.0,9.688782244,382.2086137081243,3.187166666984558,0.8833333333333333,2.316666666666667,929.9039851807918,18.718776,2.0,1.0,2.0,Htr3a-Cre_NO152;Ai14-368862.05.01,early,0.038220861370812424,,,,,,,True,failed,inconsistent
686226594,2.90762636707867,39.2,0.3590376747772337,2629.0,nucleus+,Sst-IRES-Cre,40.8,VISp,tdt+,Fail,PAS4_180418_452_A01,inhibitory,0.4,894366.0,10.81520715,3255.0616642116515,3.737166666984558,1.1333333333333333,1.5666666666666669,6.7592095,15.784008,2.0,2.0,2.0,Sst-IRES-Cre;Ai14-385817.03.01,early,0.32550616642116514,,,,,,,False,not assessed,inconsistent
975307901,413.951329925209,67.7,0.09229749326280291,3791.0,nucleus+,Esr2-IRES2-Cre,68.6,VISp,tdt+,Fail,P8S4_191101_352_A01,inhibitory,0.1,690673.0,13.83760822,11836.379460400347,7.420850006739299,0.9666666666666668,2.05,10.769098,19.863902,2.0,2.0,2.0,Esr2-IRES2-Cre;Ai14-494674.04.02,mature,1.1836379460400348,5.0,21.0,3.0,2.0,16.0,0.0,False,not assessed,inconsistent
984004103,14.3374829639494,63.6,0.6787805528176277,7716.0,nucleus+,Ctgf-T2A-dgCre,42.9,VISpl6b,tdt+,Pass,P1S4_191115_001_A01,excitatory,0.7000000000000001,726056.0,37.26804825,20340.986171624987,6.065599997838338,2.9833333333333334,1.166666666666667,1316.5112936167081,8.0692295,5.0,1.0,1.0,Ctgf-T2A-dgCre;Ai14-496566.03.01,mature,2.0340986171624986,8.0,5.0,4.0,5.0,0.0,1.0,False,failed,highly consistent
